datetime,device_name,frequency,humidity,latitude,longitude,network,pm2_5,s1_pm2_5,s2_pm2_5,site_name,temperature
2026-04-01 00:00:00Z,airqo_g5548,daily,76.7993619047619,0.326955696825397,32.6345671111111,airqo,24.86,12.78,11.19,Mbuya_Nadiope,24.9335047619048
2026-04-02 00:00:00Z,airqo_g5548,daily,76.7356045548654,0.326892465838509,32.6345854207039,airqo,21.14,23.14,21.35,Mbuya_Nadiope,25.4452096273292
2026-04-03 00:00:00Z,airqo_g5548,daily,86.3565555555556,0.325675861424963,32.6336691709123,airqo,40.56,49.11,45.97,Mbuya_Nadiope,22.9555079365079
2026-03-28 00:00:00Z,airqo_g5563,daily,75.2937190476191,0.30792176056506,32.5625844700667,airqo,22.65,31.08,31.73,Bulange_Mengo,24.3021015873016
2026-03-29 00:00:00Z,airqo_g5563,daily,73.8452564935065,0.311586617545134,32.5579017205243,airqo,24.11,33.54,34.5,Bulange_Mengo,25.502693001443
2026-03-30 00:00:00Z,airqo_g5563,daily,82.4036890756303,0.311102615067062,32.5606472104625,airqo,29.68,39.94,38,Bulange_Mengo,23.3780308123249
2026-03-31 00:00:00Z,airqo_g5563,daily,81.1557108843538,0.310979238887873,32.5584383185339,airqo,41.02,30.7,29.69,Bulange_Mengo,22.9305195578231
2026-04-01 00:00:00Z,airqo_g5563,daily,74.0266823308271,0.311410948561552,32.5555812862048,airqo,19.5,33.27,32.29,Bulange_Mengo,25.2946973684211
2026-04-02 00:00:00Z,airqo_g5563,daily,72.5294595238095,0.310772106527422,32.5577644760702,airqo,33.22,38.58,36.36,Bulange_Mengo,25.9525357142857
2026-04-03 00:00:00Z,airqo_g5563,daily,88.98,0.314392,32.557804,airqo,25.12,29.35,28.23,Bulange_Mengo,22.59
2026-03-28 00:00:00Z,airqo_g5564,daily,84.3060475395748,0.218155391242657,32.616887487905,airqo,27.41,18.19,19.04,"Busabala, Wakiso",23.5931645527367
2026-03-29 00:00:00Z,airqo_g5564,daily,82.3500000933806,0.219049860890762,32.6182297239075,airqo,18.5,32.1,21.74,"Busabala, Wakiso",23.7733333428701
2026-03-30 00:00:00Z,airqo_g5564,daily,88.43,0.221850391397085,32.6202171045954,airqo,156.37,265.32,47.41,"Busabala, Wakiso",25.68
2026-03-31 00:00:00Z,airqo_g5564,daily,77.6493015873016,0.219474630811313,32.6185080493766,airqo,26.42,44.62,22.81,"Busabala, Wakiso",25.4125753968254
2026-04-01 00:00:00Z,airqo_g5564,daily,83.075926038954,0.219778739170179,32.6187264121735,airqo,17.97,28.1,9.53,"Busabala, Wakiso",23.2976191883995
2026-04-03 00:00:00Z,airqo_g5564,daily,85.8462285714286,0.220396234838251,32.6191898627572,airqo,31.25,101.29,28.3,"Busabala, Wakiso",26.6834857142857
2026-03-28 00:00:00Z,airqo_g5567,daily,76.8438209109731,0.340958937292233,32.5911961989861,airqo,20.19,18.7,21.23,Kamwokya_OldKiira,23.678001552795
2026-03-29 00:00:00Z,airqo_g5567,daily,75.2020584886128,0.344855744014374,32.5917353041258,airqo,18.72,30.24,33.24,Kamwokya_OldKiira,25.1576889233954
2026-03-30 00:00:00Z,airqo_g5567,daily,81.8335666666667,0.345386756734767,32.5909772750168,airqo,47.27,60.19,65.31,Kamwokya_OldKiira,23.2563333333333
2026-03-31 00:00:00Z,airqo_g5567,daily,75.8704887566138,0.344669563441876,32.5923229047919,airqo,31.31,28.04,24.85,Kamwokya_OldKiira,24.6057334656085
2026-04-01 00:00:00Z,airqo_g5567,daily,72.1352851190476,0.344024846101878,32.5938899974283,airqo,18.52,18.95,21.02,Kamwokya_OldKiira,25.9404005952381
2026-04-02 00:00:00Z,airqo_g5567,daily,77.2425272108844,0.343007652725774,32.5932825459229,airqo,26.22,34.2,36.72,Kamwokya_OldKiira,25.0966780045351
2026-04-03 00:00:00Z,airqo_g5567,daily,74.5005737259816,0.342641918994216,32.5938780643783,airqo,22.3,54.47,59.01,Kamwokya_OldKiira,25.6798053467001
2026-03-28 00:00:00Z,airqo_g5569,daily,73.1099798534799,0.314578511074538,32.3982986463872,airqo,16.66,22.97,27.03,"Buyala 2, Mpigi",23.6419429824561
2026-03-29 00:00:00Z,airqo_g5569,daily,71.1115105820106,0.315128411908116,32.3962217818262,airqo,33.59,37.68,40.48,"Buyala 2, Mpigi",24.2885295815296
2026-03-30 00:00:00Z,airqo_g5569,daily,89.3252952380952,0.313339471378937,32.3985478772398,airqo,26.01,31.28,32.53,"Buyala 2, Mpigi",21.0775714285714
2026-03-31 00:00:00Z,airqo_g5569,daily,73.5774478021978,0.313261352975298,32.3989915676789,airqo,23.83,24.23,25.6,"Buyala 2, Mpigi",24.1083752834467
2026-04-01 00:00:00Z,airqo_g5569,daily,73.0516458333333,0.313587410973085,32.3981400672878,airqo,21.45,22.15,23.75,"Buyala 2, Mpigi",24.6859813664596
2026-04-02 00:00:00Z,airqo_g5569,daily,78.6078959899749,0.315334718915344,32.3982177697586,airqo,24.64,30.77,31.3,"Buyala 2, Mpigi",23.9713978174603
2026-04-03 00:00:00Z,airqo_g5569,daily,70.0203888888889,0.31356904491342,32.3991425952381,airqo,19.82,45.93,46.16,"Buyala 2, Mpigi",24.0254491341991
2026-03-28 00:00:00Z,airqo_g5570,daily,79.6128916666667,-0.525586466116637,30.7344359948417,airqo,11.03,2.81,458.77,Biharwe,23.1182071428571
2026-03-29 00:00:00Z,airqo_g5570,daily,74.3296154761905,-0.525790672023809,30.7339311863095,airqo,13.75,5.64,,Biharwe,24.9626678571429
2026-03-30 00:00:00Z,airqo_g5570,daily,71.7138820861678,-0.529480079365079,30.7365718673469,airqo,10.59,9.23,,Biharwe,24.3829886621315
2026-03-31 00:00:00Z,airqo_g5570,daily,71.1933671679198,-0.525605315110721,30.7352851962039,airqo,12.9,3.52,719,Biharwe,25.573022556391
2026-04-01 00:00:00Z,airqo_g5570,daily,73.7903078231293,-0.525513602484364,30.735282089252,airqo,6.5,3.33,,Biharwe,25.0371275510204
2026-04-02 00:00:00Z,airqo_g5570,daily,74.4515085034014,-0.527415024816614,30.7354571329661,airqo,23.5,8.61,688.78,Biharwe,24.1707743764172
2026-04-03 00:00:00Z,airqo_g5570,daily,86.4980555555555,-0.525768,30.7339973333333,airqo,13.13,17.9,,Biharwe,20.2075
2026-03-28 00:00:00Z,airqo_g5573,daily,84.5108235930736,0.312058372776133,32.4055908229182,airqo,15.86,18.77,17.04,Buyala 1 Mpigi,23.1120275974026
2026-03-29 00:00:00Z,airqo_g5573,daily,96.6133714285714,0.294237,32.405628,airqo,49.91,61.98,59.59,Buyala 1 Mpigi,20.0060571428571
2026-03-30 00:00:00Z,airqo_g5573,daily,90.4166720969089,0.313564404278341,32.405587681193,airqo,25.24,50.23,74.54,Buyala 1 Mpigi,22.6576478696742
2026-03-31 00:00:00Z,airqo_g5573,daily,82.3296439909297,0.310335072873314,32.4047648087645,airqo,25.27,19.45,17.3,Buyala 1 Mpigi,23.8195692640693
2026-04-01 00:00:00Z,airqo_g5573,daily,79.7632984126984,0.3091357491417,32.4044892702349,airqo,17.53,20.79,18.25,Buyala 1 Mpigi,25.2045398809524
2026-04-02 00:00:00Z,airqo_g5573,daily,82.2758134920635,0.306490472489767,32.4054054534369,airqo,20.99,23.25,20.77,Buyala 1 Mpigi,24.88195861678
2026-04-03 00:00:00Z,airqo_g5573,daily,85.1782390873016,0.313564404278341,32.405587681193,airqo,33.98,40.67,37.73,Buyala 1 Mpigi,24.6419325396825
2026-03-28 00:00:00Z,aq_10,daily,39.0494318870884,0.657624,30.26763,airqo,32.4,56.12,43.76,"Rwengoma, Kabarole",9.80265151731896
2026-03-29 00:00:00Z,aq_10,daily,37.2927539590476,0.657624,30.26763,airqo,28.16,48.54,37.31,"Rwengoma, Kabarole",10.0409419916678
2026-03-30 00:00:00Z,aq_10,daily,46.6281749895125,0.657624,30.26763,airqo,37.32,74.99,56.36,"Rwengoma, Kabarole",11.3670454603253
2026-03-31 00:00:00Z,aq_10,daily,0,0.657624,30.26763,airqo,24.85,58.35,50.44,"Rwengoma, Kabarole",0
2026-04-01 00:00:00Z,aq_10,daily,17.9045816090544,0.657624,30.26763,airqo,19.74,27.73,21.47,"Rwengoma, Kabarole",8.78214287000989
2026-04-02 00:00:00Z,aq_10,daily,43.078819476068,0.657624,30.26763,airqo,28,51.98,40.99,"Rwengoma, Kabarole",10.1843750278155
2026-04-03 00:00:00Z,aq_10,daily,0,0.657624,30.26763,airqo,38.64,40.02,32.47,"Rwengoma, Kabarole",0
2026-03-28 00:00:00Z,aq_18,daily,78.649693941697,0.455325714285714,33.1610019523809,airqo,24.66,23.21,21.62,"Pramukh steel Limited, Njeru ,Jinja",25.4127550248386
2026-03-29 00:00:00Z,aq_18,daily,73.2464835638616,0.455343666666667,33.1610094871795,airqo,33.46,31.28,28.92,"Pramukh steel Limited, Njeru ,Jinja",26.6370146617959
2026-03-30 00:00:00Z,aq_18,daily,73.8276851224899,0.455334527777778,33.161027087963,airqo,16.34,13.53,13.53,"Pramukh steel Limited, Njeru ,Jinja",26.5828981622767
2026-03-31 00:00:00Z,aq_18,daily,70.2378861416362,0.455332549175824,33.1610330208791,airqo,31.79,47.69,41.9,"Pramukh steel Limited, Njeru ,Jinja",26.3714911477411
2026-04-01 00:00:00Z,aq_18,daily,76.4246228097943,0.455322930905696,33.1610111316527,airqo,30.02,40.74,37.28,"Pramukh steel Limited, Njeru ,Jinja",25.6816844426252
2026-04-02 00:00:00Z,aq_18,daily,52.2,0.455322,33.161022,airqo,26.28,44.79,42.76,"Pramukh steel Limited, Njeru ,Jinja",32.27
2026-04-03 00:00:00Z,aq_18,daily,62.97,0.4553085,33.161022,airqo,31.91,18.89,17.43,"Pramukh steel Limited, Njeru ,Jinja",29.68
2026-03-28 00:00:00Z,aq_23,daily,35.4550001167116,0.43082,33.21045,airqo,22.7,16.83,15.67,"Jinja Main Street, Jinja",9.03452379741366
2026-03-29 00:00:00Z,aq_23,daily,42.1325361728668,0.43082,33.21045,airqo,21.19,16.28,15.35,"Jinja Main Street, Jinja",10.9624637769616
2026-03-30 00:00:00Z,aq_23,daily,41.2335227025524,0.43082,33.21045,airqo,26.12,16.92,15.85,"Jinja Main Street, Jinja",10.646969686855
2026-03-31 00:00:00Z,aq_23,daily,0,0.43082,33.21045,airqo,31.11,21.49,20.86,"Jinja Main Street, Jinja",0
2026-04-01 00:00:00Z,aq_23,daily,35.3623705528538,0.43082,33.21045,airqo,19.06,16.63,15.04,"Jinja Main Street, Jinja",8.69021743967913
2026-04-02 00:00:00Z,aq_23,daily,22.8679710259472,0.43082,33.21045,airqo,21.73,14.61,13.73,"Jinja Main Street, Jinja",6.15000001934991
2026-04-03 00:00:00Z,aq_23,daily,0,0.43082,33.21045,airqo,31.69,17.64,16.79,"Jinja Main Street, Jinja",0
2026-03-28 00:00:00Z,aq_39,daily,66.617402964968,0.29787,32.55497,airqo,40.04,68.06,71.73,"Rubaga, Kampala",29.1192417324908
2026-03-29 00:00:00Z,aq_39,daily,66.5190106820201,0.29787,32.55497,airqo,38.21,51.4,54.58,"Rubaga, Kampala",27.9865688617649
2026-03-30 00:00:00Z,aq_39,daily,86.588086695275,0.29787,32.55497,airqo,28.61,48.97,53.85,"Rubaga, Kampala",24.4733067840488
2026-03-31 00:00:00Z,aq_39,daily,53.2344572102605,0.29787,32.55497,airqo,15.6,41.65,44.29,"Rubaga, Kampala",35.2113811469963
2026-04-01 00:00:00Z,aq_39,daily,62.4783180860895,0.29787,32.55497,airqo,23.58,35.73,38.36,"Rubaga, Kampala",30.9274655111585
2026-04-02 00:00:00Z,aq_39,daily,63.9636671547725,0.29787,32.55497,airqo,41.94,54.48,57.62,"Rubaga, Kampala",29.6195216846745
2026-04-03 00:00:00Z,aq_39,daily,66.1787544228218,0.29787,32.55497,airqo,44.33,73.19,79.08,"Rubaga, Kampala",29.9464138286894
2026-03-28 00:00:00Z,aq_40,daily,10.2826389173667,0.40039,32.04201,airqo,30.9,60.17,82.72,"Central Ward, Mityana",9.75014884055607
2026-03-29 00:00:00Z,aq_40,daily,34.98977279347,0.40039,32.04201,airqo,24.59,44.87,60.87,"Central Ward, Mityana",10.2562120943358
2026-03-30 00:00:00Z,aq_40,daily,34.9333334093293,0.40039,32.04201,airqo,38.85,62.96,85.09,"Central Ward, Mityana",9.59618055158191
2026-03-31 00:00:00Z,aq_40,daily,0,0.40039,32.04201,airqo,37.8,41.67,56.76,"Central Ward, Mityana",0
2026-04-01 00:00:00Z,aq_40,daily,20.6003473160995,0.40039,32.04201,airqo,28.69,45.02,62.02,"Central Ward, Mityana",8.4431845153135
2026-04-02 00:00:00Z,aq_40,daily,35.129861007962,0.40039,32.04201,airqo,44.11,63.38,86.25,"Central Ward, Mityana",9.59960315246431
2026-04-03 00:00:00Z,aq_40,daily,0,0.40039,32.04201,airqo,33.34,48.13,63.12,"Central Ward, Mityana",0
2026-03-28 00:00:00Z,aq_44,daily,36.1318839848905,0.3412,32.602,airqo,21.72,21.67,29.61,"Naguru II, Nakawa",9.46195646645366
2026-03-29 00:00:00Z,aq_44,daily,41.4246528926823,0.3412,32.602,airqo,27.91,25,33.56,"Naguru II, Nakawa",11.3444444404708
2026-03-30 00:00:00Z,aq_44,daily,42.4607489060089,0.3412,32.602,airqo,37.03,35.89,43.34,"Naguru II, Nakawa",10.3985507384591
2026-03-31 00:00:00Z,aq_44,daily,0,0.3412,32.602,airqo,49.34,30.61,37.79,"Naguru II, Nakawa",0
2026-04-01 00:00:00Z,aq_44,daily,39.2890648394931,0.3412,32.602,airqo,24.62,20.88,26.72,"Naguru II, Nakawa",10.071527812216
2026-04-02 00:00:00Z,aq_44,daily,43.8855072078498,0.3412,32.602,airqo,26.72,27.83,33.71,"Naguru II, Nakawa",12.3768116287563
2026-04-03 00:00:00Z,aq_44,daily,0,0.3412,32.602,airqo,31.69,32.29,38.19,"Naguru II, Nakawa",0
2026-03-28 00:00:00Z,aq_47,daily,32.9083333205846,0.351654697877497,32.5912219909483,airqo,37.13,25.82,63.79,"Bukoto I, Kawempe",8.44999995496538
2026-03-29 00:00:00Z,aq_47,daily,43.8921132878888,0.351652414579458,32.5912215895681,airqo,42.78,34.55,68.92,"Bukoto I, Kawempe",11.4732638398806
2026-03-30 00:00:00Z,aq_47,daily,45.270767324067,0.351640845682849,32.591227421634,airqo,66.32,73.66,111.73,"Bukoto I, Kawempe",11.0645833545261
2026-03-31 00:00:00Z,aq_47,daily,0,0.351618272458791,32.5912021309257,airqo,36.7,34.54,75.39,"Bukoto I, Kawempe",0
2026-04-01 00:00:00Z,aq_47,daily,44.963602007274,0.351654209581413,32.5912410862783,airqo,36.18,28.23,66.44,"Bukoto I, Kawempe",11.1354166136848
2026-04-02 00:00:00Z,aq_47,daily,43.8187500875857,0.351638360065835,32.5912204309519,airqo,46.94,37.37,73.86,"Bukoto I, Kawempe",12.1236111256811
2026-04-03 00:00:00Z,aq_47,daily,0,0.351637110868796,32.5912519463179,airqo,59.54,50.56,85.6,"Bukoto I, Kawempe",0
2026-04-01 00:00:00Z,aq_48,daily,,0.233644367170199,32.5634807227446,airqo,66.5,0.56,8.2,"Seguku, Makindye-Ssabagabo",
2026-04-02 00:00:00Z,aq_48,daily,86.6166670289305,0.233636037890532,32.5634718304652,airqo,26.71,0.86,14.99,"Seguku, Makindye-Ssabagabo",24.6270833015442
2026-04-03 00:00:00Z,aq_48,daily,,0.233603608695652,32.5634660869565,airqo,16.01,0.82,9.24,"Seguku, Makindye-Ssabagabo",
2026-03-28 00:00:00Z,aq_60,daily,46.3271737530612,0.30778,32.651449,airqo,19.69,25.28,30.4,"Butabika, Nakawa",10.9054348434227
2026-03-29 00:00:00Z,aq_60,daily,44.2935605437467,0.30778,32.651449,airqo,29.24,53.11,59.87,"Butabika, Nakawa",11.1681818210717
2026-03-30 00:00:00Z,aq_60,daily,48.0543478114018,0.30778,32.651449,airqo,25.15,39.05,47.15,"Butabika, Nakawa",11.4753623354262
2026-03-31 00:00:00Z,aq_60,daily,0,0.30778,32.651449,airqo,28.46,26.55,31.4,"Butabika, Nakawa",0
2026-04-01 00:00:00Z,aq_60,daily,38.7446486930288,0.30778,32.651449,airqo,20.29,21.29,24.89,"Butabika, Nakawa",9.67826087924017
2026-04-02 00:00:00Z,aq_60,daily,41.7071970349008,0.30778,32.651449,airqo,25.47,41.98,47.64,"Butabika, Nakawa",10.5082250508395
2026-04-03 00:00:00Z,aq_60,daily,0,0.30778,32.651449,airqo,36.62,42.22,49.36,"Butabika, Nakawa",0
2026-03-28 00:00:00Z,aq_62,daily,42.7437498958574,0.3323,32.5698,airqo,17.73,21.98,24.42,"Makerere University_01, Kawempe",10.5128471652667
2026-03-29 00:00:00Z,aq_62,daily,41.4246528926823,0.3323,32.5698,airqo,22.5,28.32,31.02,"Makerere University_01, Kawempe",11.3444444404708
2026-03-30 00:00:00Z,aq_62,daily,51.0161943998377,0.3323,32.5698,airqo,25.47,30.91,31.53,"Makerere University_01, Kawempe",12.2920635238526
2026-03-31 00:00:00Z,aq_62,daily,,,,airqo,,,,"Makerere University_01, Kawempe",
2026-04-01 00:00:00Z,aq_62,daily,65.1583336293697,0.3323,32.5698,airqo,9.53,6.72,5.15,"Makerere University_01, Kawempe",27.1500000953674
2026-03-28 00:00:00Z,aq_66,daily,85.7279364829467,0.323636889392733,32.5776316757863,airqo,28.58,28.86,27.41,"Nakasero II, Kampala 66",22.9871793075907
2026-03-29 00:00:00Z,aq_66,daily,82.1915345318234,0.323649113375346,32.5757208991366,airqo,23.89,33.52,32.19,"Nakasero II, Kampala 66",24.6703861794369
2026-03-30 00:00:00Z,aq_66,daily,90.3803212671966,0.322992093103202,32.5762430633018,airqo,36.8,49.91,48.55,"Nakasero II, Kampala 66",22.5429830020243
2026-03-31 00:00:00Z,aq_66,daily,80.8111281963078,0.322558946787926,32.5763365660905,airqo,29.31,40.74,39.23,"Nakasero II, Kampala 66",23.5050519748569
2026-04-01 00:00:00Z,aq_66,daily,85.1509982489959,0.323703583900147,32.5765818399589,airqo,31.8,30.61,29.68,"Nakasero II, Kampala 66",23.8639376802623
2026-04-02 00:00:00Z,aq_66,daily,82.0142343096652,0.322297923184698,32.5751690960899,airqo,33.48,40.74,39.83,"Nakasero II, Kampala 66",25.0188153594771
2026-04-03 00:00:00Z,aq_66,daily,83.2531520658946,0.323180733679242,32.5759256175897,airqo,29.31,45.59,44.17,"Nakasero II, Kampala 66",25.864546210297
2026-03-28 00:00:00Z,aq_71,daily,47.8989130128985,0.365501530538302,32.646833804286,airqo,36.59,96.82,67.17,"Mbalwa, Kira Municipality",10.8373188212298
2026-03-29 00:00:00Z,aq_71,daily,43.3257938850494,0.36550447427365,32.6468322476403,airqo,34.64,107.69,73.15,"Mbalwa, Kira Municipality",10.3896825351412
2026-03-30 00:00:00Z,aq_71,daily,54.5882541094981,0.365492724155541,32.6468118879234,airqo,55.17,120.11,85.79,"Mbalwa, Kira Municipality",13.2020833412806
2026-03-31 00:00:00Z,aq_71,daily,0,0.365489875631115,32.6468497872062,airqo,23.46,99.55,66.5,"Mbalwa, Kira Municipality",0
2026-04-01 00:00:00Z,aq_71,daily,45.8521436585428,0.365496630438519,32.6468360432113,airqo,39.43,96.16,64.94,"Mbalwa, Kira Municipality",10.8868054946264
2026-04-02 00:00:00Z,aq_71,daily,46.6087300389532,0.365483856035015,32.6468332231018,airqo,47.46,102.77,72.7,"Mbalwa, Kira Municipality",12.5094103964548
2026-04-03 00:00:00Z,aq_71,daily,0,0.365415903133903,32.6468926988663,airqo,31.76,102.74,68.19,"Mbalwa, Kira Municipality",0
2026-03-28 00:00:00Z,aq_72,daily,75.994390707576,0.2689,32.588,airqo,33.03,61.72,61.16,"Luwafu, Makindye",25.9844089897661
2026-03-29 00:00:00Z,aq_72,daily,85.5222220636076,0.2689,32.588,airqo,52.35,71.5,72.55,"Luwafu, Makindye",24.047222216924
2026-03-30 00:00:00Z,aq_72,daily,90.8704709294211,0.2689,32.588,airqo,37.89,66.35,68.03,"Luwafu, Makindye",24.666397305534
2026-03-31 00:00:00Z,aq_72,daily,89.7066352813853,0.2689,32.588,airqo,21.17,57.25,53.18,"Luwafu, Makindye",27.5570562770563
2026-04-01 00:00:00Z,aq_72,daily,73.4856380521223,0.2689,32.588,airqo,27.86,56.27,50.67,"Luwafu, Makindye",25.7368382598167
2026-04-02 00:00:00Z,aq_72,daily,72.1598293815538,0.2689,32.588,airqo,30.97,57.6,57.52,"Luwafu, Makindye",26.5428398095003
2026-04-03 00:00:00Z,aq_72,daily,89.7472551020408,0.2689,32.588,airqo,32.07,80.94,86.43,"Luwafu, Makindye",24.7704489795918
2026-03-28 00:00:00Z,aq_78,daily,27.3461901917759,0.55967,31.3883,airqo,20.96,20.06,22.44,"Lubanga Road, Mubende",9.765579710836
2026-03-29 00:00:00Z,aq_78,daily,38.735000093778,0.55967,31.3883,airqo,21.7,22.15,24.98,"Lubanga Road, Mubende",12.5658333698909
2026-03-30 00:00:00Z,aq_78,daily,44.5251911183591,0.55967,31.3883,airqo,21.32,25.89,28.8,"Lubanga Road, Mubende",11.6387681131778
2026-03-31 00:00:00Z,aq_78,daily,0,0.55967,31.3883,airqo,23.49,23.69,25.85,"Lubanga Road, Mubende",0
2026-04-01 00:00:00Z,aq_78,daily,39.8974537849426,0.55967,31.3883,airqo,14.8,17.61,20,"Lubanga Road, Mubende",9.7600694961018
2026-04-02 00:00:00Z,aq_78,daily,39.7814393495068,0.55967,31.3883,airqo,22.55,26.45,30.02,"Lubanga Road, Mubende",11.3124999855504
2026-04-03 00:00:00Z,aq_78,daily,0,0.55967,31.3883,airqo,21.89,26.82,29.59,"Lubanga Road, Mubende",0
2026-03-28 00:00:00Z,aq_82,daily,44.602173804373,0.33759331324109,32.5851699112543,airqo,14.73,27.3,29.4,"Kamwokya, Kira Road, Kampala, Uganda",10.9699274768
2026-03-29 00:00:00Z,aq_82,daily,41.4246528926823,0.340547192708333,32.5845158333333,airqo,20.87,33.73,36.01,"Kamwokya, Kira Road, Kampala, Uganda",11.3444444404708
2026-03-30 00:00:00Z,aq_82,daily,46.5800035824605,0.336950792960662,32.5846385910973,airqo,25.8,40.33,43.96,"Kamwokya, Kira Road, Kampala, Uganda",11.223188434822
2026-03-31 00:00:00Z,aq_82,daily,0,0.338542366926052,32.5856971665805,airqo,21.21,36.37,39.89,"Kamwokya, Kira Road, Kampala, Uganda",0
2026-04-01 00:00:00Z,aq_82,daily,35.1572256032673,0.33795994470747,32.5867605061212,airqo,20.57,32.57,35.21,"Kamwokya, Kira Road, Kampala, Uganda",9.32638890875711
2026-04-02 00:00:00Z,aq_82,daily,42.0569444075227,0.334061875,32.5790808204365,airqo,28.05,37.51,40.49,"Kamwokya, Kira Road, Kampala, Uganda",11.8611111442248
2026-04-03 00:00:00Z,aq_82,daily,0,0.338645,32.585842,airqo,26.01,32.4,36.31,"Kamwokya, Kira Road, Kampala, Uganda",0
2026-03-28 00:00:00Z,aq_88,daily,41.5802081736426,0.333465,32.568531,airqo,18.33,18.68,21.67,"Makerere, Kawempe",10.8531249165535
2026-03-29 00:00:00Z,aq_88,daily,46.3475001603365,0.333465,32.568531,airqo,26.94,28.42,31.2,"Makerere, Kawempe",12.2525000015895
2026-03-30 00:00:00Z,aq_88,daily,45.5821430399304,0.333465,32.568531,airqo,32.57,43.91,47.19,"Makerere, Kawempe",10.7696428980146
2026-03-31 00:00:00Z,aq_88,daily,0,0.333465,32.568531,airqo,27.02,32.51,37.71,"Makerere, Kawempe",0
2026-04-01 00:00:00Z,aq_88,daily,65.1583336293697,0.333465,32.568531,airqo,10.06,2.27,0,"Makerere, Kawempe",27.1500000953674
2026-04-02 00:00:00Z,aq_88,daily,25.9546294808388,0.333465,32.568531,airqo,23.78,46.44,0,"Makerere, Kawempe",8.27500002472489
2026-04-03 00:00:00Z,aq_88,daily,0,0.333465,32.568531,airqo,38.92,112.6,0,"Makerere, Kawempe",0
2026-03-28 00:00:00Z,aq_93,daily,0,-0.31907,31.75962,airqo,24.31,45.8,45.22,"Nyendo, Masaka",0
2026-03-29 00:00:00Z,aq_93,daily,0,-0.31907,31.75962,airqo,24.68,45.71,45.46,"Nyendo, Masaka",0
2026-03-30 00:00:00Z,aq_93,daily,0,-0.31907,31.75962,airqo,36.46,51.69,49.91,"Nyendo, Masaka",0
2026-03-31 00:00:00Z,aq_93,daily,0,-0.31907,31.75962,airqo,23.79,33.43,32.26,"Nyendo, Masaka",0
2026-04-01 00:00:00Z,aq_93,daily,0,-0.31907,31.75962,airqo,12.89,47.29,45.43,"Nyendo, Masaka",0
2026-04-02 00:00:00Z,aq_93,daily,0,-0.31907,31.75962,airqo,35.3,70.13,67.78,"Nyendo, Masaka",0
2026-04-03 00:00:00Z,aq_93,daily,0,-0.31907,31.75962,airqo,23.1,53.13,51.9,"Nyendo, Masaka",0
2026-03-28 00:00:00Z,aq_g4_95,daily,36.6233400205378,0.44464,33.2012,airqo,27.46,26.98,21.25,"YMCA, Jinja",9.87753621391628
2026-03-29 00:00:00Z,aq_g4_95,daily,44.0476514534517,0.44464,33.2012,airqo,33.26,28.09,22,"YMCA, Jinja",11.4607575850053
2026-03-30 00:00:00Z,aq_g4_95,daily,41.2335227025524,0.44464,33.2012,airqo,31.03,31.65,25.17,"YMCA, Jinja",10.646969686855
2026-03-31 00:00:00Z,aq_g4_95,daily,0,0.44464,33.2012,airqo,28.68,28.92,24.28,"YMCA, Jinja",0
2026-04-01 00:00:00Z,aq_g4_95,daily,32.5018170408737,0.44464,33.2012,airqo,28.55,26.03,20.94,"YMCA, Jinja",8.69385968593129
2026-04-02 00:00:00Z,aq_g4_95,daily,36.9881945082711,0.44464,33.2012,airqo,25.62,24.44,19.21,"YMCA, Jinja",9.76840280161964
2026-04-03 00:00:00Z,aq_g4_95,daily,0,0.44464,33.2012,airqo,41.5,35.33,28.41,"YMCA, Jinja",0
2026-03-28 00:00:00Z,aq_g501,daily,33.008333241594,0.33372,32.56873,airqo,40.7,28.54,23.19,Makerere University Weather Station 94,8.39021737333657
2026-03-29 00:00:00Z,aq_g501,daily,36.2896826295626,0.33372,32.56873,airqo,39.11,35.67,30.34,Makerere University Weather Station 94,9.50952380801004
2026-03-30 00:00:00Z,aq_g501,daily,41.440458293644,0.33372,32.56873,airqo,45.99,42.64,34.92,Makerere University Weather Station 94,9.45568185141592
2026-03-31 00:00:00Z,aq_g501,daily,0,0.33372,32.56873,airqo,33.78,37.73,30.56,Makerere University Weather Station 94,0
2026-04-01 00:00:00Z,aq_g501,daily,40.2065501913315,0.33372,32.56873,airqo,19.39,31.29,26.21,Makerere University Weather Station 94,10.6500000272478
2026-04-02 00:00:00Z,aq_g501,daily,56.0759258766969,0.33372,32.56873,airqo,39.29,43.74,36.48,Makerere University Weather Station 94,15.8148148589664
2026-04-03 00:00:00Z,aq_g501,daily,0,0.33372,32.56873,airqo,42.83,47.99,37.92,Makerere University Weather Station 94,0
2026-03-28 00:00:00Z,aq_g502,daily,31.0315341795936,0.47067,33.2351,airqo,36.66,13.93,11.36,"Katende Ward, Jinja",7.87881941927804
2026-03-29 00:00:00Z,aq_g502,daily,32.6981944052709,0.47067,33.2351,airqo,29.78,19.29,16.22,"Katende Ward, Jinja",8.63347222142749
2026-03-30 00:00:00Z,aq_g502,daily,34.9851449958892,0.47067,33.2351,airqo,23.32,20.58,17.67,"Katende Ward, Jinja",9.25326087509376
2026-03-31 00:00:00Z,aq_g502,daily,0,0.47067,33.2351,airqo,34.94,15.56,13.38,"Katende Ward, Jinja",0
2026-04-01 00:00:00Z,aq_g502,daily,34.0236677807205,0.47067,33.2351,airqo,29.97,14.46,11.73,"Katende Ward, Jinja",8.72698414514935
